name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,defensive_contribution,GW
Gerónimo Rulli,GK,Man City,,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,0,FALSE,8,0,0,0,0,2,0,2020,0,4,1,0.0,0,-130,94,224,50,False,0,0,2
Ayyoub Bouaddi,MID,Man City,,0,0,3,0,0.0,616,0.12,0.12,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,8,FALSE,8,0,0,0,0,2,0,4327,0,4,1,0.0,1,2706,3055,349,55,False,0,1,2
Ryan McAidoo,MID,Man City,,0,0,3,0,0.0,621,0.00,0.10,0.10,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,8,FALSE,8,0,0,0,0,2,0,0,0,4,1,0.0,1,0,0,0,45,False,0,0,2
Kaden Braithwaite,DEF,Man City,,0,0,3,0,0.0,622,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2026-08-28T19:00:00Z,1,FALSE,8,0,0,0,0,2,0,0,0,4,1,0.0,1,0,0,0,40,False,0,0,2
Youri Tielemans,MID,Man Utd,,0,0,26,0,0.0,43,0.11,0.58,0.47,2.06,18,2,0,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,0,232262,1,2,5,0.0,4,-23073,12631,35704,60,True,0,13,2
Carlos Baleba,MID,Man Utd,,0,0,0,0,0.0,131,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,17743,0,2,5,0.0,0,-2097,2324,4421,50,True,0,0,2
Andrey Nascimento dos Santos,MID,Man Utd,,0,0,2,0,0.0,162,0.00,0.00,0.00,1.00,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,10,FALSE,12,0,0,0,0,2,0,96490,0,2,5,0.0,1,-7693,7456,15149,50,True,0,5,2
Karl Darlow,GK,Man Utd,,0,0,0,0,0.0,325,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,3863,0,2,5,0.0,0,-15,242,257,45,True,0,0,2
Senne Lammens,GK,Man Utd,,0,0,11,0,0.0,412,0.00,0.00,0.00,2.06,18,2,0,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,3,1543070,1,2,5,0.0,2,-53896,34714,88610,50,True,0,0,2
Altay Bayındır,GK,Man Utd,,0,0,0,0,0.0,413,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,1739,0,2,5,0.0,0,-588,0,588,45,True,0,0,2
Tom Heaton,GK,Man Utd,,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,8703,0,2,5,0.0,0,-790,215,1005,40,True,0,0,2
Patrick Dorgu,MID,Man Utd,,0,0,4,0,0.0,415,0.01,0.19,0.18,1.00,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,10,FALSE,12,0,0,0,0,2,0,107542,0,2,5,0.0,1,-23853,4808,28661,60,True,0,2,2
Matthijs de Ligt,DEF,Man Utd,,0,0,0,0,0.0,416,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,2498,0,2,5,0.0,0,-381,117,498,50,True,0,0,2
Diogo Dalot Teixeira,DEF,Man Utd,,0,0,12,0,0.0,417,0.12,0.27,0.15,1.06,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,73,FALSE,12,0,0,0,0,2,0,242125,1,2,5,0.0,2,-25442,8190,33632,50,True,0,4,2
Harry Maguire,DEF,Man Utd,,1,0,13,0,0.0,418,0.01,0.04,0.03,2.06,18,2,0,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,0,1686850,1,2,5,0.0,4,-53358,52953,106311,50,True,0,5,2
Lisandro Martínez,DEF,Man Utd,,0,0,2,0,0.0,419,0.06,0.09,0.03,2.06,18,2,0,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,0,127444,1,2,5,0.0,1,-12800,6775,19575,50,True,0,0,2
Leny Yoro,DEF,Man Utd,,0,0,-2,0,0.0,420,0.01,0.01,0.00,1.00,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,16,FALSE,12,0,0,0,0,2,0,62806,0,2,5,0.0,1,-9208,1536,10744,50,True,0,2,2
Ayden Heaven,DEF,Man Utd,,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,40184,0,2,5,0.0,0,-1103,3088,4191,45,True,0,0,2
Noussair Mazraoui,DEF,Man Utd,,0,0,-1,0,0.0,422,0.00,0.00,0.00,1.00,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,17,FALSE,12,0,0,0,0,2,0,70057,0,2,5,0.0,1,-238,5854,6092,45,True,0,0,2
Luke Shaw,DEF,Man Utd,,0,0,12,0,0.0,423,0.02,0.02,0.00,1.06,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,72,FALSE,12,0,0,0,0,2,0,1935721,1,2,5,0.0,2,-74162,42927,117089,45,True,0,8,2
Harry Amass,DEF,Man Utd,,0,0,0,0,0.0,424,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,19337,0,2,5,0.0,0,-1093,888,1981,40,True,0,0,2
Tyler Fredricson,DEF,Man Utd,,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,1885,0,2,5,0.0,0,-680,0,680,40,True,0,0,2
Bruno Borges Fernandes,MID,Man Utd,,1,3,87,0,0.0,426,0.48,2.50,2.02,2.06,18,2,3,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,0,4770471,1,2,5,0.0,23,-180062,48518,228580,120,True,0,8,2
Bryan Mbeumo,MID,Man Utd,,1,2,37,0,0.0,427,0.21,1.97,1.76,2.06,18,2,1,0.0,0.0,2026-08-30T15:30:00Z,90,FALSE,12,0,0,0,0,2,0,3537164,1,2,5,0.0,11,-137963,82225,220188,80,True,1,5,2
Matheus Santos Carneiro da Cunha,MID,Man Utd,,2,1,31,0,0.0,428,0.15,0.26,0.11,1.06,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,79,FALSE,12,0,0,0,0,2,0,924196,1,2,5,0.0,9,-66103,26854,92957,80,True,0,2,2
Marcus Rashford,MID,Man Utd,,0,0,17,0,0.0,429,0.05,0.31,0.26,1.06,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,79,FALSE,12,0,0,0,0,2,0,165554,1,2,5,0.0,2,-7014,15064,22078,70,True,0,6,2
Mason Mount,MID,Man Utd,,0,0,0,0,0.0,430,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,2752,0,2,5,0.0,0,-660,35,695,55,True,0,0,2
Amad Diallo,MID,Man Utd,,0,0,0,0,0.0,431,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,91945,0,2,5,0.0,0,-57883,1576,59459,59,True,0,0,2
Kobbie Mainoo,MID,Man Utd,,0,0,25,0,0.0,432,0.27,0.41,0.14,1.06,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,79,FALSE,12,0,0,0,0,2,0,93316,1,2,5,0.0,4,-10233,3460,13693,55,True,0,15,2
Manuel Ugarte Ribeiro,MID,Man Utd,,0,0,0,0,0.0,433,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,348,0,2,5,0.0,0,-64,24,88,50,True,0,0,2
Jack Fletcher,MID,Man Utd,,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,1094,0,2,5,0.0,0,-128,41,169,50,True,0,0,2
Shea Lacey,MID,Man Utd,,0,0,0,0,0.0,435,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,4851,0,2,5,0.0,0,-263,327,590,50,True,0,0,2
Toby Collyer,MID,Man Utd,,0,0,0,0,0.0,436,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,1667,0,2,5,0.0,0,-174,60,234,50,True,0,0,2
Bendito Mantato,MID,Man Utd,,0,0,0,0,0.0,437,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,17670,0,2,5,0.0,0,-1410,961,2371,45,True,0,0,2
Tyler Fletcher,MID,Man Utd,,0,0,0,0,0.0,438,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,32667,0,2,5,0.0,0,-2656,1328,3984,45,True,0,0,2
Benjamin Sesko,FWD,Man Utd,,0,0,5,0,0.0,439,0.01,0.01,0.00,1.00,18,1,0,0.0,0.0,2026-08-30T15:30:00Z,10,FALSE,12,0,0,0,0,2,0,181866,0,2,5,0.0,1,15428,30554,15126,70,True,0,3,2
Joshua Zirkzee,FWD,Man Utd,,0,0,0,0,0.0,440,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,51589,0,2,5,0.0,0,-11086,2045,13131,55,True,0,0,2
Chido Obi,FWD,Man Utd,,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2026-08-30T15:30:00Z,0,FALSE,12,0,0,0,0,2,0,109991,0,2,5,0.0,0,-5253,6316,11569,45,True,0,0,2
Nico González Iglesias,MID,Newcastle,,0,0,9,1,0.0,405,0.20,0.20,0.00,0.74,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,70,FALSE,19,0,0,0,0,2,0,15669,1,2,0,0.0,2,645,2387,1742,55,False,1,4,2
Nick Pope,GK,Newcastle,,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,124934,0,2,0,0.0,0,-9598,2706,12304,50,False,0,0,2
Mark Gillespie,GK,Newcastle,,0,0,0,0,0.0,443,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,3435,0,2,0,0.0,0,-69,162,231,45,False,0,0,2
Ewen Jaouen,GK,Newcastle,,0,0,0,0,0.0,444,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,2775,0,2,0,0.0,0,-224,124,348,45,False,0,0,2
Malick Thiaw,DEF,Newcastle,,0,0,25,1,0.0,445,0.02,0.02,0.00,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,175248,1,2,0,0.0,6,8900,19798,10898,50,False,0,3,2
Fabian Schär,DEF,Newcastle,,0,0,0,0,0.0,446,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,26250,0,2,0,0.0,0,10,1895,1885,50,False,0,0,2
Sven Botman,DEF,Newcastle,,0,0,22,1,0.0,447,0.00,0.01,0.01,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,52947,1,2,0,0.0,5,5603,8885,3282,50,False,1,5,2
Dan Burn,DEF,Newcastle,,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,159459,0,2,0,0.0,0,-69064,6247,75311,50,False,0,0,2
Lewis Hall,DEF,Newcastle,,0,3,52,1,0.0,449,0.31,0.34,0.03,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,411061,1,2,0,0.0,11,33265,52701,19436,50,False,0,13,2
Tino Livramento,DEF,Newcastle,,0,0,0,0,0.0,450,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,3475,0,2,0,0.0,0,-1137,91,1228,50,False,0,0,2
Alex Murphy,DEF,Newcastle,,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,9468,0,2,0,0.0,0,-3276,0,3276,40,False,0,0,2
Harvey Barnes,MID,Newcastle,,0,0,9,1,0.0,453,0.01,0.05,0.04,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,113402,1,2,0,0.0,3,4665,14995,10330,60,False,0,4,2
Anthony Elanga,MID,Newcastle,,0,0,32,1,0.0,454,0.10,0.30,0.20,0.74,15,0,1,0.0,0.0,2026-08-29T16:30:00Z,81,FALSE,19,0,0,0,0,2,0,215548,1,2,0,0.0,8,83568,95441,11873,60,False,0,3,2
Jacob Ramsey,MID,Newcastle,,0,0,3,0,0.0,456,0.13,0.13,0.00,0.38,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,8,FALSE,19,0,0,0,0,2,0,34073,0,2,0,0.0,1,-3238,1442,4680,50,False,0,1,2
Jacob Murphy,MID,Newcastle,,0,0,3,0,0.0,457,0.20,0.20,0.00,0.38,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,8,FALSE,19,0,0,0,0,2,0,15641,0,2,0,0.0,1,-1965,717,2682,60,False,0,3,2
Joelinton Cássio Apolinário de Lira,MID,Newcastle,,0,0,0,0,0.0,458,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,2722,0,2,0,0.0,0,-1020,48,1068,55,False,0,0,2
Lewis Miley,MID,Newcastle,,0,0,16,1,0.0,459,0.04,0.04,0.00,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,6985,1,2,0,0.0,3,857,1391,534,55,False,0,9,2
Joe Willock,MID,Newcastle,,0,0,0,1,0.0,460,0.02,0.09,0.07,0.74,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,70,FALSE,19,0,0,0,0,2,0,24746,1,2,0,0.0,3,6831,8763,1932,50,False,0,2,2
Bazoumana Touré,MID,Newcastle,,0,0,3,0,0.0,461,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,1,FALSE,19,0,0,0,0,2,0,20967,0,2,0,0.0,1,-3945,513,4458,60,False,0,0,2
Sean Steur,MID,Newcastle,,0,0,4,0,0.0,462,0.00,0.00,0.00,0.38,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,19,FALSE,19,0,0,0,0,2,0,10539,0,2,0,0.0,1,-238,762,1000,50,False,0,3,2
Nick Woltemade,FWD,Newcastle,,1,0,18,0,0.0,463,0.01,0.03,0.02,0.38,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,19,FALSE,19,0,0,0,0,2,0,150038,0,2,0,0.0,4,-23591,7193,30784,60,False,0,0,2
Yoane Wissa,FWD,Newcastle,,0,2,37,1,0.0,464,0.00,0.35,0.35,0.74,15,0,1,0.0,0.0,2026-08-29T16:30:00Z,81,FALSE,19,0,0,0,0,2,0,359321,1,2,0,0.0,8,134869,158957,24088,60,False,0,6,2
William Osula,FWD,Newcastle,,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,90550,0,2,0,0.0,0,-6163,20344,26507,60,False,0,0,2
Sean Neave,FWD,Newcastle,,0,0,0,0,0.0,466,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,75688,0,2,0,0.0,0,-1647,6478,8125,45,False,0,0,2
Aladji Bamba,MID,Newcastle,,0,0,0,0,0.0,559,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,13188,0,2,0,0.0,0,-977,690,1667,50,False,0,0,2
Lukás Hornícek,GK,Newcastle,,0,0,32,1,0.0,567,0.00,0.00,0.00,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,4,70807,1,2,0,0.0,7,1279,5537,4258,50,False,0,0,2
Amar Dedic,DEF,Newcastle,,1,2,37,1,0.0,593,0.06,0.06,0.00,1.12,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,19,0,0,0,0,2,0,36928,1,2,0,0.0,11,8203,10359,2156,45,False,0,8,2
Leo Shahar,DEF,Newcastle,,0,0,0,0,0.0,609,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,19,0,0,0,0,2,0,11777,0,2,0,0.0,0,3348,3993,645,40,False,0,0,2
Liam Delap,FWD,Nott'm Forest,,0,0,9,0,0.0,167,0.00,0.07,0.07,0.33,14,1,0,0.0,0.0,2026-08-29T11:30:00Z,24,FALSE,14,0,0,0,0,2,0,48067,0,2,2,0.0,1,175,7740,7565,55,False,0,0,2
Matz Sels,GK,Nott'm Forest,,0,0,6,0,0.0,467,0.01,0.01,0.00,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,2,148147,1,2,2,0.0,1,-8396,3350,11746,50,False,0,0,2
John Victor Maciel Furtado,GK,Nott'm Forest,,0,0,0,0,0.0,468,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,6338,0,2,2,0.0,0,-288,178,466,45,False,0,0,2
Neco Williams,DEF,Nott'm Forest,,1,0,16,0,0.0,469,0.15,0.27,0.12,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,880209,1,2,2,0.0,6,-67984,14150,82134,50,False,0,12,2
Felipe Rodrigues da Silva,DEF,Nott'm Forest,,0,0,0,0,0.0,470,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,4633,0,2,2,0.0,0,-437,230,667,50,False,0,0,2
Nikola Milenković,DEF,Nott'm Forest,,0,0,3,0,0.0,471,0.00,0.00,0.00,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,176049,1,2,2,0.0,3,-14450,2591,17041,55,False,0,13,2
Murillo Costa dos Santos,DEF,Nott'm Forest,,0,0,2,0,0.0,472,0.00,0.18,0.18,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,162661,1,2,2,0.0,1,-3257,8580,11837,55,False,0,6,2
Ola Aina,DEF,Nott'm Forest,,0,0,2,0,0.0,473,0.35,0.35,0.00,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,85,FALSE,14,0,0,0,0,2,0,345943,1,2,2,0.0,0,-5067,17770,22837,45,False,1,5,2
Jair Paula da Cunha Filho,DEF,Nott'm Forest,,0,0,6,0,0.0,474,0.00,0.00,0.00,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,21029,1,2,2,0.0,1,-1300,259,1559,45,False,0,8,2
Nicolò Savona,DEF,Nott'm Forest,,0,0,0,0,0.0,475,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,304,0,2,2,0.0,0,65,113,48,45,False,0,0,2
Omar Richards,DEF,Nott'm Forest,,0,0,0,0,0.0,476,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,23167,0,2,2,0.0,0,-1513,495,2008,40,False,0,0,2
Zach Abbott,DEF,Nott'm Forest,,0,0,0,0,0.0,477,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,24822,0,2,2,0.0,0,-1227,996,2223,40,False,0,0,2
Luca Netz,DEF,Nott'm Forest,,0,0,5,0,0.0,478,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,4,FALSE,14,0,0,0,0,2,0,3516,0,2,2,0.0,1,-176,112,288,45,False,0,1,2
Tyler Bindon,DEF,Nott'm Forest,,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,18138,0,2,2,0.0,0,-1052,365,1417,40,False,0,0,2
Morgan Gibbs-White,MID,Nott'm Forest,,1,3,36,0,0.0,480,0.04,0.83,0.79,1.75,14,2,1,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,815842,1,2,2,0.0,13,-274313,8780,283093,80,False,0,5,2
Callum Hudson-Odoi,MID,Nott'm Forest,,0,0,2,0,0.0,482,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,1,FALSE,14,0,0,0,0,2,0,21667,0,2,2,0.0,1,-4758,726,5484,60,False,0,0,2
Dan Ndoye,MID,Nott'm Forest,,0,2,30,0,0.0,483,0.63,0.98,0.35,1.42,14,1,1,0.0,0.0,2026-08-29T11:30:00Z,65,FALSE,14,0,0,0,0,2,0,39501,1,2,2,0.0,9,-3771,1491,5262,55,False,0,9,2
Omari Hutchinson,MID,Nott'm Forest,,0,0,0,0,0.0,484,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,15837,0,2,2,0.0,0,-2032,214,2246,55,False,0,0,2
Dilane Bakwa,MID,Nott'm Forest,,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,1297,0,2,2,0.0,0,-298,107,405,55,False,0,0,2
James McAtee,MID,Nott'm Forest,,0,0,16,0,0.0,486,0.16,0.16,0.00,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,5218,1,2,2,0.0,2,199,674,475,55,False,0,8,2
Nicolás Domínguez,MID,Nott'm Forest,,0,0,3,0,0.0,487,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,1,FALSE,14,0,0,0,0,2,0,7613,0,2,2,0.0,1,-848,214,1062,50,False,0,0,2
Ibrahim Sangaré,MID,Nott'm Forest,,0,0,0,0,0.0,488,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,88298,0,2,2,0.0,0,-15127,2850,17977,50,False,0,0,2
Ryan Yates,MID,Nott'm Forest,,0,0,0,0,0.0,489,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,142945,0,2,2,0.0,0,-35340,1743,37083,45,False,0,0,2
Chris Wood,FWD,Nott'm Forest,,0,0,0,0,0.0,490,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,152998,0,2,2,0.0,0,-24782,4569,29351,60,False,0,0,2
Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,,0,0,4,0,0.0,491,0.04,0.78,0.74,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,361702,1,2,2,0.0,1,-48313,10237,58550,60,False,1,5,2
Arnaud Kalimuendo,FWD,Nott'm Forest,,0,0,0,0,0.0,493,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,5177,0,2,2,0.0,0,-418,339,757,55,False,0,0,2
Xaver Schlager,MID,Nott'm Forest,,0,0,15,0,0.0,558,0.00,0.05,0.05,1.75,14,2,0,0.0,0.0,2026-08-29T11:30:00Z,90,FALSE,14,0,0,0,0,2,0,9781,1,2,2,0.0,4,-986,158,1144,50,False,0,15,2
Ousmane Diomande,DEF,Nott'm Forest,,0,0,0,0,0.0,581,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,71062,0,2,2,0.0,0,-8617,3484,12101,55,False,0,0,2
Steven Benda,GK,Nott'm Forest,,0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2026-08-29T11:30:00Z,0,FALSE,14,0,0,0,0,2,0,6630,0,2,2,0.0,0,81,625,544,45,False,0,0,2
Jan Paul van Hecke,DEF,Spurs,,0,0,9,0,0.0,112,0.03,0.14,0.11,0.72,15,2,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,17,0,0,0,0,2,0,945549,1,2,0,0.0,1,-62164,36604,98768,50,True,0,8,2
Omar Marmoush,FWD,Spurs,,0,0,14,0,0.0,401,0.07,0.24,0.17,0.72,15,2,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,17,0,0,0,0,2,0,131884,1,2,0,0.0,2,20447,39808,19361,70,True,0,4,2
Sávio Moreira de Oliveira,MID,Spurs,,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,17,0,0,0,0,2,0,92925,0,2,0,0.0,0,48883,55747,6864,65,True,0,0,2
Sandro Tonali,MID,Spurs,,0,0,16,0,0.0,455,0.02,0.07,0.05,0.72,15,2,0,0.0,0.0,2026-08-29T16:30:00Z,74,FALSE,17,0,0,0,0,2,0,369291,1,2,0,0.0,2,-38097,14119,52216,55,True,0,4,2
Guglielmo Vicario,GK,Spurs,,0,0,0,0,0.0,494,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,17,0,0,0,0,2,0,23872,0,2,0,0.0,0,-11437,0,11437,45,True,0,0,2
Brandon Austin,GK,Spurs,,0,0,0,0,0.0,495,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2026-08-29T16:30:00Z,0,FALSE,17,0,0,0,0,2,0,88358,0,2,0,0.0,0,-490,3212,3702,40,True,0,0,2
Antonín Kinský,GK,Spurs,,0,0,4,0,0.0,496,0.00,0.00,0.00,0.72,15,2,0,0.0,0.0,2026-08-29T16:30:00Z,90,FALSE,17,0,0,0,0,2,0,2247365,1,2,0,0.0,1,-41526,40625,82151,45,True,0,0,2
